datetime,high,low,open,close,volume
1675630800000.00 ,1622.22,1611.8,1619.1,1622.2,10420.23
1675634400000.00 ,1639.6,1621.26,1622.2,1634.27,14150.49
1675638000000.00 ,1635.61,1627.12,1634.28,1629.02,16200.46
1675641600000.00 ,1642.53,1628.65,1629.01,1639.04,16061.22
1675645200000.00 ,1641.01,1630.81,1639.03,1631.21,8642.97
1675648800000.00 ,1633.91,1622.62,1631.21,1622.63,12105.49
1675652400000.00 ,1628.48,1617.85,1622.62,1626.6,12539.68
1675656000000.00 ,1629.6,1624.17,1626.6,1624.69,5810.7
1675659600000.00 ,1625.69,1608.53,1624.69,1621.55,26422.65
1675663200000.00 ,1627.86,1619.47,1621.56,1625.07,14053.76
1675666800000.00 ,1635.69,1623.93,1625.08,1635.41,12121.52
1675670400000.00 ,1637.89,1629.21,1635.41,1632.13,15286.77
1675674000000.00 ,1635.59,1627.71,1632.13,1630.07,11368.12
1675677600000.00 ,1633.9,1627.26,1630.07,1630.86,9815.14
1675681200000.00 ,1636.44,1622.45,1630.85,1634.81,18460.29
1675684800000.00 ,1638.43,1627.04,1634.81,1633.25,16194.59
1675688400000.00 ,1637.51,1627.43,1633.24,1628.64,10381.64
1675692000000.00 ,1634.38,1623.07,1628.63,1629.61,18951.46
1675695600000.00 ,1649.3,1619.86,1629.6,1649.01,34480.78
1675699200000.00 ,1658.56,1639.81,1649,1644.89,36631.39
1675702800000.00 ,1651.45,1641.79,1644.9,1647.48,11718.03
1675706400000.00 ,1650.52,1640.48,1647.49,1646.56,10378.45
1675710000000.00 ,1655,1641.7,1646.57,1648.29,11311.06
1675713600000.00 ,1649.34,1643.49,1648.3,1646.82,7492.36
1675717200000.00 ,1647.23,1635.41,1646.82,1638.33,7257.23
1675720800000.00 ,1638.77,1629.33,1638.32,1632.85,10666.23
1675724400000.00 ,1633.23,1605.01,1632.86,1614.29,45967.9
1675728000000.00 ,1621.74,1613.14,1614.28,1620.23,14019.19
1675731600000.00 ,1627.01,1619.89,1620.24,1625.94,9131.11
1675735200000.00 ,1630,1621.42,1625.94,1629.43,9117.95
1675738800000.00 ,1635.27,1626.88,1629.43,1633.47,16674.92
1675742400000.00 ,1637.77,1631.06,1633.46,1631.87,12604.3
1675746000000.00 ,1636.7,1631.69,1631.86,1635,9850.93
1675749600000.00 ,1638.06,1632.19,1635.01,1633.05,11835.3
1675753200000.00 ,1636.02,1631.14,1633.05,1632.29,8174.02
1675756800000.00 ,1633,1628.84,1632.3,1630.4,13567.73
1675760400000.00 ,1644,1630.4,1630.41,1641.78,21021.03
1675764000000.00 ,1647.87,1639.8,1641.79,1642.64,15678.17
1675767600000.00 ,1647.24,1640.7,1642.64,1640.71,12306.37
1675771200000.00 ,1644.92,1639.68,1640.71,1643.9,9972.28
1675774800000.00 ,1644.63,1633.91,1643.9,1639.09,13459.18
1675778400000.00 ,1641.33,1634.46,1639.09,1636.99,15991.52
1675782000000.00 ,1637.52,1626.63,1636.98,1630.59,16930.37
1675785600000.00 ,1643.76,1624.39,1630.58,1638.41,19022.48
1675789200000.00 ,1675,1629.02,1638.4,1671.74,56572.65
1675792800000.00 ,1678.37,1625.73,1671.74,1638.78,66584.93
1675796400000.00 ,1657.89,1638.05,1638.78,1656.35,25726.16
1675800000000.00 ,1668.65,1650.56,1656.34,1665.12,18985.98
1675803600000.00 ,1674.2,1664,1665.12,1667.52,23519.48
1675807200000.00 ,1671.99,1659.06,1667.52,1665.31,14862.82
1675810800000.00 ,1677.82,1665.31,1665.32,1671.03,16313.5
1675814400000.00 ,1690,1668.08,1671.03,1687.48,31510.47
