datetime,high,low,open,close,volume
2023-03-03 15:31:00,1566.67,1565.84,1566.66,1566.11,1300.457
2023-03-03 15:32:00,1566.88,1566.11,1566.11,1566.87,754.789
2023-03-03 15:33:00,1568.40,1566.87,1566.87,1568.00,3988.128
2023-03-03 15:34:00,1568.00,1567.60,1568.00,1567.88,942.829
2023-03-03 15:35:00,1568.26,1567.88,1567.88,1567.90,1344.857
2023-03-03 15:36:00,1567.90,1566.90,1567.90,1567.38,1651.528
2023-03-03 15:37:00,1568.69,1567.39,1567.39,1568.69,1745.730
2023-03-03 15:38:00,1569.20,1568.67,1568.68,1568.71,2818.411
2023-03-03 15:39:00,1569.17,1568.70,1568.71,1568.79,2301.122
2023-03-03 15:40:00,1569.20,1568.79,1568.79,1569.19,869.665
2023-03-03 15:41:00,1570.67,1569.19,1569.19,1570.33,5391.372
2023-03-03 15:42:00,1570.34,1568.93,1570.34,1569.30,2479.544
2023-03-03 15:43:00,1569.93,1569.17,1569.30,1569.92,907.543
2023-03-03 15:44:00,1570.63,1569.36,1569.93,1569.99,6223.964
2023-03-03 15:45:00,1570.89,1569.61,1569.99,1569.61,2941.496
2023-03-03 15:46:00,1569.83,1569.21,1569.61,1569.59,1556.656
2023-03-03 15:47:00,1570.15,1569.52,1569.59,1569.95,2152.083
2023-03-03 15:48:00,1570.30,1569.11,1569.95,1570.30,2553.944
2023-03-03 15:49:00,1570.53,1570.29,1570.29,1570.30,1480.934
2023-03-03 15:50:00,1570.31,1569.39,1570.31,1569.39,1808.392
2023-03-03 15:51:00,1569.61,1568.32,1569.40,1568.45,3529.552
2023-03-03 15:52:00,1568.71,1567.77,1568.46,1568.70,2097.802
2023-03-03 15:53:00,1568.71,1567.89,1568.71,1568.06,1416.349
2023-03-03 15:54:00,1568.14,1567.81,1568.05,1567.87,2033.314
2023-03-03 15:55:00,1568.14,1567.50,1567.87,1568.14,2144.886
2023-03-03 15:56:00,1568.18,1567.89,1568.14,1567.89,1271.861
2023-03-03 15:57:00,1567.90,1567.39,1567.90,1567.56,1257.809
2023-03-03 15:58:00,1567.62,1567.03,1567.57,1567.17,1654.460
2023-03-03 15:59:00,1567.39,1566.93,1567.18,1567.01,1801.334
2023-03-03 16:00:00,1568.00,1566.77,1567.01,1566.78,4255.218
2023-03-03 16:01:00,1568.34,1566.77,1566.78,1568.20,3370.448
2023-03-03 16:02:00,1568.20,1567.06,1568.19,1567.08,3156.285
