datetime,high,low,open,close,volume
1.67521E+12,1590,1581.21,1585.32,1585.12,5683.5547
1.67521E+12,1585.66,1581.3,1585.13,1581.76,2446.0425
1.67521E+12,1587.52,1576.43,1581.76,1584.14,6344.3455
1.67521E+12,1586.64,1583.22,1584.13,1583.34,2324.813
1.67521E+12,1586.98,1583.33,1583.34,1586.16,2506.3915
1.67521E+12,1586.69,1580.35,1586.17,1581.01,3211.5025
1.67522E+12,1589.54,1580.82,1581.01,1589.11,4119.8424
1.67522E+12,1592.94,1588.02,1589.11,1588.92,4168.8657
1.67522E+12,1589.44,1585.87,1588.93,1585.95,1854.3489
1.67522E+12,1586.52,1582.28,1585.95,1583.2,2460.6801
1.67522E+12,1585,1582.21,1583.21,1584.07,2444.2898
1.67522E+12,1585.67,1583.32,1584.06,1585.66,1619.0448
1.67522E+12,1585.98,1582.81,1585.66,1583.31,1946.8384
1.67522E+12,1583.63,1579.68,1583.32,1581.81,2992.8074
1.67522E+12,1583.41,1578.8,1581.8,1583.3,1721.8721
1.67522E+12,1584.72,1583.16,1583.3,1584.61,1227.6733
1.67522E+12,1585.51,1584.23,1584.62,1584.43,1642.058
1.67522E+12,1585.65,1582.08,1584.43,1584.01,1712.3893
1.67523E+12,1585.06,1581.32,1584,1584.26,1855.4975
1.67523E+12,1584.26,1582.34,1584.25,1582.98,1552.6813
1.67523E+12,1584.17,1582.81,1582.99,1584.17,1655.6805
1.67523E+12,1585.66,1583.26,1584.16,1585.4,1282.5602
1.67523E+12,1585.7,1582.2,1585.4,1583.3,1617.6173
1.67523E+12,1584.12,1582.5,1583.29,1583.07,1031.3241
1.67523E+12,1583.41,1582,1583.07,1582.17,1650.5803
1.67523E+12,1582.25,1575.64,1582.18,1579.04,3667.1268
1.67523E+12,1581.53,1578.19,1579.05,1579.24,2135.8392
1.67523E+12,1579.92,1573.8,1579.23,1574.93,4289.2125
1.67523E+12,1576.9,1569.67,1574.93,1576.39,6079.8114
1.67524E+12,1577.93,1575.61,1576.4,1577.89,1714.1924
1.67524E+12,1578.76,1575.89,1577.89,1576.57,1586.6383
1.67524E+12,1577.18,1574.37,1576.57,1575.36,1607.4772
1.67524E+12,1576.29,1572.06,1575.37,1574.48,3232.6851
1.67524E+12,1575.11,1566.72,1574.49,1568.64,6885.2346
1.67524E+12,1572.34,1567.31,1568.64,1572,3277.8656
1.67524E+12,1573.29,1569.14,1572,1570.55,2481.2035
1.67524E+12,1572.44,1566.24,1570.55,1572.44,3651.7108
1.67524E+12,1575.06,1571.52,1572.43,1575.05,1995.93
1.67524E+12,1575.07,1572.5,1575.05,1572.92,2218.1328
1.67524E+12,1574.36,1572.21,1572.93,1573.34,2362.2295
1.67525E+12,1575.2,1572.65,1573.35,1574.82,2522.8843
1.67525E+12,1576.39,1574.4,1574.82,1574.53,2445.9709
1.67525E+12,1575.12,1570.8,1574.52,1573.87,2628.9452
1.67525E+12,1576.06,1573.87,1573.87,1575,1862.1652
1.67525E+12,1578.46,1574.93,1575,1576.28,2667.7455
1.67525E+12,1583.68,1576.28,1576.29,1582.55,4113.8415
1.67525E+12,1583.23,1580.7,1582.54,1581.27,2086.0476
1.67525E+12,1582,1580.06,1581.28,1580.87,1524.0901
1.67525E+12,1582.67,1580.14,1580.87,1582.67,2674.2734
1.67525E+12,1583.19,1580.62,1582.67,1582.87,2171.3634
1.67525E+12,1583.15,1581.76,1582.87,1581.82,1611.6769
1.67526E+12,1583.28,1578.12,1581.83,1579.17,2070.4261
1.67526E+12,1579.77,1573.27,1579.18,1579.34,3825.063
1.67526E+12,1587.74,1579.34,1579.34,1584.14,8698.6467
1.67526E+12,1586.3,1580.54,1584.14,1580.54,2272.1895
1.67526E+12,1583.46,1580.09,1580.54,1581.41,2277.5015
1.67526E+12,1582.93,1581.05,1581.42,1582.76,1486.996
1.67526E+12,1587.18,1582.75,1582.75,1584,2744.189
1.67526E+12,1586.65,1576.3,1584,1585.79,7966.1435
1.67526E+12,1589.8,1583.87,1585.8,1584.89,5226.9073
1.67526E+12,1585.7,1577.89,1584.89,1582.31,7601.5511
1.67526E+12,1582.6,1578.42,1582.31,1579.74,3058.8551
1.67527E+12,1583.32,1579.46,1579.74,1580.1,3227.8364
1.67527E+12,1580.11,1572.13,1580.11,1575.53,8134.9853
1.67527E+12,1579.6,1573.79,1575.53,1577.93,3064.2796
1.67527E+12,1580.22,1577.7,1577.92,1578.1,2493.3782
1.67527E+12,1578.56,1575.22,1578.11,1576.32,1411.6401
1.67527E+12,1576.67,1570.66,1576.33,1575.73,3237.0915
1.67527E+12,1576.02,1572.27,1575.73,1573.85,1224.5705
1.67527E+12,1579.75,1573.66,1573.85,1576.18,2210.5984
1.67527E+12,1577.1,1572.64,1576.18,1573.3,2289.1135
1.67527E+12,1573.3,1566.92,1573.3,1571.53,4912.6475
1.67527E+12,1573.96,1567.57,1571.54,1568.07,3264.6086
1.67528E+12,1583.85,1567.13,1568.07,1582.73,5148.7938
1.67528E+12,1584.76,1576,1582.73,1579.57,6444.4317
1.67528E+12,1586.56,1575.15,1579.57,1580.88,8376.7773
1.67528E+12,1589.57,1565.5,1580.87,1580.75,28271.4038
1.67528E+12,1580.89,1573.33,1580.75,1574.64,4366.7324
1.67528E+12,1611.85,1555.18,1574.64,1606.76,49846.273
1.67528E+12,1627.06,1601.07,1606.76,1617.48,29868.3615
1.67528E+12,1629.5,1615.74,1617.47,1619.28,17940.8254
1.67528E+12,1635.35,1613.63,1619.28,1634.99,15438.4721
1.67528E+12,1639.8,1632.11,1635,1633.86,12343.6746
1.67528E+12,1636.35,1625.74,1633.86,1632.69,7800.7026
1.67529E+12,1647.47,1632.6,1632.69,1639.43,14500.1657
1.67529E+12,1645.52,1638.85,1639.44,1640.99,7064.56
1.67529E+12,1642.62,1636.89,1641,1636.89,5945.3262
1.67529E+12,1637.88,1632.72,1636.9,1635.23,5200.6062
1.67529E+12,1647.13,1635.23,1635.24,1645.94,5616.8589
1.67529E+12,1647.77,1639.86,1645.95,1641.61,5985.1535
1.67529E+12,1643.49,1635.51,1641.61,1635.6,4073.0432
1.67529E+12,1641.01,1635.59,1635.59,1637.89,3520.8256
1.67529E+12,1643.9,1637.16,1637.89,1639.77,5144.1939
1.67529E+12,1647.28,1639.73,1639.78,1647.27,5330.0322
1.67529E+12,1647.33,1639.2,1647.28,1639.51,4862.4267
1.6753E+12,1643.05,1638.55,1639.5,1641.68,4260.7174
1.6753E+12,1646.34,1639.32,1641.67,1643.08,7046.2056
1.6753E+12,1655,1642.07,1643.08,1645.67,15374.8111
1.6753E+12,1694.27,1645.59,1645.67,1694.26,41769.051
1.6753E+12,1696.38,1683.47,1694.26,1692.5,17518.9297
1.6753E+12,1692.51,1682.28,1692.51,1683.41,11905.8017
1.6753E+12,1689.94,1682.34,1683.41,1684.44,6823.5146
1.6753E+12,1685.45,1674.45,1684.45,1677.94,10515.2955
1.6753E+12,1678,1675.4,1677.94,1675.63,4351.2298
1.6753E+12,1678,1673.09,1675.64,1675.25,5836.3264
1.6753E+12,1676.17,1670.98,1675.26,1672.73,3771.0923
1.67531E+12,1673.94,1666.59,1672.73,1671.09,6738.8106
1.67531E+12,1672.72,1670.04,1671.09,1670.22,3928.0541
1.67531E+12,1673.14,1670.21,1670.22,1672.88,3228.265
1.67531E+12,1674.84,1672.02,1672.88,1674.6,4255.8978
1.67531E+12,1677.27,1674.34,1674.61,1676.31,3516.989
1.67531E+12,1676.32,1669.99,1676.31,1671.13,5776.0551
1.67531E+12,1673.65,1670,1671.13,1670.09,3658.9727
1.67531E+12,1674.65,1669.2,1670.1,1673.57,3965.4759
1.67531E+12,1675.18,1672.68,1673.57,1674.65,3792.3563
1.67531E+12,1675.65,1672.82,1674.64,1672.82,3115.3864
1.67531E+12,1676.76,1672,1672.83,1676.76,3659.9775
1.67531E+12,1676.76,1672.11,1676.75,1672.25,3406.9722
1.67532E+12,1673.85,1672,1672.25,1672.65,2258.7644
1.67532E+12,1673.74,1670,1672.65,1670,2546.1597
1.67532E+12,1671.35,1664.93,1670.01,1666.13,4283.2148
1.67532E+12,1667.4,1660.17,1666.12,1664.22,5300.5045
1.67532E+12,1668.26,1664.22,1664.23,1668,3312.3045
1.67532E+12,1668.69,1663.7,1668,1666.54,2495.7678
1.67532E+12,1669.55,1666.05,1666.55,1668.97,3137.8311
1.67532E+12,1670.31,1668.13,1668.97,1669.72,2760.721
1.67532E+12,1669.73,1664.06,1669.72,1664.31,3888.2947
1.67532E+12,1665.31,1662.08,1664.3,1664.21,5338.1633
1.67532E+12,1668.9,1662.13,1664.21,1667.3,4885.0255
1.67533E+12,1670.41,1666.87,1667.31,1669.82,3682.6675
1.67533E+12,1670.58,1668.2,1669.82,1668.37,2848.2004
1.67533E+12,1670.31,1668.27,1668.37,1669.93,2131.6758
1.67533E+12,1670.34,1666.71,1669.92,1666.71,2669.2768
1.67533E+12,1667.21,1665.4,1666.72,1667.05,3503.3168
1.67533E+12,1669.06,1667,1667.04,1669,2073.8288
1.67533E+12,1674.34,1668,1669.01,1674.22,3163.3528
1.67533E+12,1674.76,1669.92,1674.23,1670.26,4102.7056
