date,supertrend
2023-05-30 06:00:00,1.2195357142857142
2023-05-30 06:15:00,1.2195357142857142
2023-05-30 06:30:00,1.2195357142857142
2023-05-30 06:45:00,1.2195357142857142
2023-05-30 07:00:00,1.2195357142857142
2023-05-30 07:15:00,1.2195357142857142
2023-05-30 07:30:00,1.239035714285714
2023-05-30 07:45:00,1.2334357142857144
2023-05-30 08:00:00,1.2330714285714286
2023-05-30 08:15:00,1.2330714285714286
2023-05-30 08:30:00,1.2330714285714286
2023-05-30 08:45:00,1.2330714285714286
2023-05-30 09:00:00,1.2330714285714286
2023-05-30 09:15:00,1.2330714285714286
2023-05-30 09:30:00,1.2330714285714286
2023-05-30 09:45:00,1.2330714285714286
2023-05-30 10:00:00,1.2330714285714286
2023-05-30 10:15:00,1.2330714285714286
2023-05-30 10:30:00,1.2154785714285716
2023-05-30 10:45:00,1.2154785714285716
2023-05-30 11:00:00,1.2154785714285716
2023-05-30 11:15:00,1.2183357142857143
2023-05-30 11:30:00,1.2190571428571428
2023-05-30 11:45:00,1.2236857142857143
2023-05-30 12:00:00,1.2236857142857143
2023-05-30 12:15:00,1.2236857142857143
2023-05-30 12:30:00,1.2236857142857143
2023-05-30 12:45:00,1.2236857142857143
2023-05-30 13:00:00,1.2236857142857143
2023-05-30 13:15:00,1.2236857142857143
2023-05-30 13:30:00,1.2236857142857143
2023-05-30 13:45:00,1.2236857142857143
2023-05-30 14:00:00,1.2236857142857143
2023-05-30 14:15:00,1.2236857142857143
2023-05-30 14:30:00,1.2236857142857143
2023-05-30 14:45:00,1.2503214285714286
2023-05-30 15:00:00,1.2493642857142857
2023-05-30 15:15:00,1.2490785714285713
2023-05-30 15:30:00,1.2490785714285713
2023-05-30 15:45:00,1.2490785714285713
2023-05-30 16:00:00,1.2490785714285713
2023-05-30 16:15:00,1.2490785714285713
2023-05-30 16:30:00,1.2490785714285713
2023-05-30 16:45:00,1.2490785714285713
2023-05-30 17:00:00,1.2490785714285713
2023-05-30 17:15:00,1.2490785714285713
2023-05-30 17:30:00,1.2490785714285713
2023-05-30 17:45:00,1.2490785714285713
2023-05-30 18:00:00,1.2490785714285713
2023-05-30 18:15:00,1.2490785714285713
2023-05-30 18:30:00,1.2490785714285713
2023-05-30 18:45:00,1.2490785714285713
2023-05-30 19:00:00,1.2490785714285713
2023-05-30 19:15:00,1.2490785714285713
2023-05-30 19:30:00,1.2490785714285713
2023-05-30 19:45:00,1.2490785714285713
2023-05-30 20:00:00,1.2490785714285713
2023-05-30 20:15:00,1.2490785714285713
2023-05-30 20:30:00,1.2490785714285713
2023-05-30 20:45:00,1.2490785714285713
2023-05-30 21:00:00,1.2480071428571426
2023-05-30 21:15:00,1.2480071428571426
2023-05-30 21:30:00,1.2480071428571426
2023-05-30 21:45:00,1.244757142857143
2023-05-30 22:00:00,1.2431142857142856
2023-05-30 22:15:00,1.2431142857142856
2023-05-30 22:30:00,1.2431142857142856
2023-05-30 22:45:00,1.2431142857142856
2023-05-30 23:00:00,1.2431142857142856
2023-05-30 23:15:00,1.2403928571428573
2023-05-30 23:30:00,1.236692857142857
2023-05-30 23:45:00,1.23205
2023-05-31 00:00:00,1.2316142857142858
2023-05-31 00:15:00,1.2316142857142858
2023-05-31 00:30:00,1.2316142857142858
2023-05-31 00:45:00,1.2154142857142856
2023-05-31 01:00:00,1.21725
2023-05-31 01:15:00,1.218242857142857
2023-05-31 01:30:00,1.218242857142857
2023-05-31 01:45:00,1.218242857142857
2023-05-31 02:00:00,1.2365
2023-05-31 02:15:00,1.2354571428571428
2023-05-31 02:30:00,1.2354571428571428
2023-05-31 02:45:00,1.2354571428571428
2023-05-31 03:00:00,1.2354571428571428
2023-05-31 03:15:00,1.2354571428571428
2023-05-31 03:30:00,1.2354571428571428
2023-05-31 03:45:00,1.2354571428571428
2023-05-31 04:00:00,1.2354571428571428
2023-05-31 04:15:00,1.2354571428571428
2023-05-31 04:30:00,1.2325142857142857
2023-05-31 04:45:00,1.2196571428571428
2023-05-31 05:00:00,1.2036499999999999
2023-05-31 05:15:00,1.2036499999999999
2023-05-31 05:30:00,1.2036499999999999
2023-05-31 05:45:00,1.19835
2023-05-31 06:00:00,1.1973357142857144
2023-05-31 06:15:00,1.1973357142857144
2023-05-31 06:30:00,1.1973357142857144
2023-05-31 06:45:00,1.1973357142857144
2023-05-31 07:00:00,1.1973357142857144
2023-05-31 07:15:00,1.1973357142857144
2023-05-31 07:30:00,1.1973357142857144
2023-05-31 07:45:00,1.1973357142857144
2023-05-31 08:00:00,1.1973357142857144
